1742922132.25759,0.514097452163696,-0.498956978321075,0.680619835853577,0.153306573629379,32.3238372802734,-2.39888262748718,-55.1247177124023
1742922132.2595,0.514097452163696,-0.498956978321075,0.680619835853577,0.153306573629379,32.3238372802734,-2.39888262748718,-55.1247177124023
1742922132.26042,0.528755605220795,-0.497688770294189,0.666774868965149,0.167734414339066,29.8061676025391,-7.67639350891113,-54.2021675109863
1742922132.26133,0.528755605220795,-0.497688770294189,0.666774868965149,0.167734414339066,29.8061676025391,-7.67639350891113,-54.2021675109863
1742922132.26176,0.547930181026459,-0.489813685417175,0.653189718723297,0.182206064462662,28.8746643066406,-13.553596496582,-53.236499786377
1742922132.26245,0.547930181026459,-0.489813685417175,0.653189718723297,0.182206064462662,28.8746643066406,-13.553596496582,-53.236499786377
1742922132.26289,0.547930181026459,-0.489813685417175,0.653189718723297,0.182206064462662,28.8746643066406,-13.553596496582,-53.236499786377
1742922132.26333,0.557746410369873,-0.483638077974319,0.645535826683044,0.195696920156479,27.9247570037842,-18.9007396697998,-52.5021934509277
1742922132.26368,0.557746410369873,-0.483638077974319,0.645535826683044,0.195696920156479,27.9247570037842,-18.9007396697998,-52.5021934509277
1742922132.26403,0.562285840511322,-0.481196582317352,0.640035688877106,0.206493631005287,26.01589012146,-23.3495140075684,-52.0296211242676
1742922132.26445,0.562285840511322,-0.481196582317352,0.640035688877106,0.206493631005287,26.01589012146,-23.3495140075684,-52.0296211242676
1742922132.26495,0.562285840511322,-0.481196582317352,0.640035688877106,0.206493631005287,26.01589012146,-23.3495140075684,-52.0296211242676
1742922132.26535,0.571266949176788,-0.48359814286232,0.626505196094513,0.217436194419861,24.0999069213867,-27.8771228790283,-51.8809928894043
1742922132.26575,0.571266949176788,-0.48359814286232,0.626505196094513,0.217436194419861,24.0999069213867,-27.8771228790283,-51.8809928894043
1742922132.26612,0.587557315826416,-0.479105889797211,0.611749410629272,0.225824519991875,22.6294326782227,-33.8189849853516,-51.7612380981445
